YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,TAIL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CANCELLED,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,ORIGIN_AIRPORT_CODE
2024,7,13,6,19805,N339SU,12478,14107,650,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,JFK
2024,7,13,6,19805,N344TS,12478,13303,1724,287.0,287.0,1.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,261.0,JFK
2024,7,13,6,19805,N425AN,11618,14107,1723,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N542UW,12478,11057,800,35.0,35.0,1.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,JFK
2024,7,13,6,19805,N557UW,12953,11057,830,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N568UW,11618,11057,1913,11.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,28.0,0.0,0.0,EWR
2024,7,13,6,19805,N70020,12478,13930,804,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N725UW,12478,15024,700,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N732US,12478,11057,1715,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N749US,12953,14122,936,79.0,79.0,1.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,46.0,LGA
2024,7,13,6,19805,N749US,12953,14492,1415,32.0,32.0,1.0,2.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N766US,12953,11278,1701,20.0,20.0,1.0,1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N770UW,11618,11057,1153,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N778XF,12953,11278,1211,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N802AW,12953,13930,929,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N804NN,12478,11057,1129,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N825NN,12478,13930,1540,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N826NN,11618,11057,800,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N827NN,12953,11298,930,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N829AW,12953,13930,1900,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N831NN,12953,11057,1120,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N836NN,12953,13303,654,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N841NN,12953,13930,730,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N851NN,12953,11298,1606,13.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,3.0,LGA
2024,7,13,6,19805,N858NN,12953,11298,830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,LGA
2024,7,13,6,19805,N863NN,11618,13303,527,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N877NN,12478,14107,1259,271.0,271.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,JFK
2024,7,13,6,19805,N878NN,12478,13303,1829,78.0,78.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,54.0,JFK
2024,7,13,6,19805,N883NN,12478,11057,600,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N887NN,12953,13930,1228,28.0,28.0,1.0,1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N890NN,11618,13930,659,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N9004F,12478,10423,2000,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N906AN,11618,13930,1740,57.0,57.0,1.0,3.0,0.0,0.0,1.0,0.0,84.0,0.0,56.0,EWR
2024,7,13,6,19805,N912NN,11618,11057,600,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N914NN,12478,13303,1629,580.0,580.0,1.0,12.0,0.0,0.0,26.0,0.0,0.0,0.0,526.0,JFK
2024,7,13,6,19805,N920NN,11618,13303,1848,60.0,60.0,1.0,4.0,0.0,0.0,12.0,0.0,27.0,0.0,48.0,EWR
2024,7,13,6,19805,N927AN,12478,13303,715,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,JFK
2024,7,13,6,19805,N927NN,11618,11298,1231,11.0,11.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N928NN,12478,13303,1059,42.0,42.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,42.0,JFK
2024,7,13,6,19805,N928NN,12953,13303,1959,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N933AN,12953,13303,803,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N937AN,12953,11057,1735,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N937AN,12953,11298,630,10.0,10.0,0.0,0.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N937NN,12953,13930,1800,44.0,44.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,LGA
2024,7,13,6,19805,N940AN,12478,11298,1435,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N944NN,12478,11298,1625,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N951AA,12478,11298,800,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19805,N956NN,11618,13303,1245,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N959AN,12953,13303,600,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N960AN,12953,11057,730,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N960NN,11618,13930,1945,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N964AN,12953,13303,1830,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N966NN,12953,11298,730,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N968AN,12953,11298,1357,-9.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N968NN,12953,11057,1005,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N970UY,11618,11298,1638,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N971NN,11618,13930,1055,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N982AN,12953,13303,1118,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19805,N989AN,11618,11298,532,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19805,N993AN,12953,11057,1454,62.0,62.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,LGA
2024,7,13,6,19805,N995NN,12953,13303,1315,39.0,39.0,1.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,LGA
2024,7,13,6,19930,N288AK,11618,14771,1636,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,EWR
2024,7,13,6,19930,N292AK,12478,14747,1831,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,JFK
2024,7,13,6,19930,N403AS,12478,14771,1300,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19930,N419AS,11618,14747,730,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19930,N570AS,12478,14747,940,37.0,37.0,1.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,JFK
2024,7,13,6,19930,N588AS,12478,14057,1135,41.0,41.0,1.0,2.0,0.0,0.0,41.0,0.0,5.0,0.0,0.0,JFK
2024,7,13,6,19930,N590AS,11618,14057,1753,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19930,N592AS,12478,14747,730,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19930,N703AL,12478,14771,1656,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19930,N707AL,11618,14771,900,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19930,N716AL,12478,14679,900,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19930,N804AK,12478,10299,945,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19930,N928AK,12478,14771,2025,11.0,11.0,0.0,0.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19930,N933AK,11618,14747,1600,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19930,N937AK,11618,14679,1929,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19930,N954AK,12478,14771,700,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19930,N963AK,12478,14747,1145,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19930,N971AK,12478,14679,1650,31.0,31.0,1.0,2.0,0.0,0.0,,,,,,JFK
2024,7,13,6,19930,N973AK,11618,12892,700,51.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,EWR
2024,7,13,6,19930,N974AK,11618,14747,1827,-5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,EWR
2024,7,13,6,19930,N983AK,11618,12892,1734,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,,11618,12889,1059,,,,,1.0,0.0,,,,,,EWR
2024,7,13,6,19977,,11618,12892,830,,,,,1.0,0.0,,,,,,EWR
2024,7,13,6,19977,,11618,14771,2015,,,,,1.0,0.0,,,,,,EWR
2024,7,13,6,19977,N12114,11618,15304,1410,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N13113,11618,14771,600,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N13138,11618,12266,1025,-15.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,EWR
2024,7,13,6,19977,N14102,11618,12892,1730,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N14107,11618,12892,955,87.0,87.0,1.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,28.0,EWR
2024,7,13,6,19977,N14115,11618,12892,2015,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,EWR
2024,7,13,6,19977,N14118,11618,13930,1700,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,EWR
2024,7,13,6,19977,N14214,12953,12266,600,26.0,26.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,LGA
2024,7,13,6,19977,N14228,11618,12889,1300,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N14249,12953,11292,1228,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19977,N15712,11618,14747,1027,36.0,36.0,1.0,2.0,0.0,0.0,36.0,0.0,40.0,0.0,0.0,EWR
2024,7,13,6,19977,N15751,12953,13930,730,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19977,N16703,11618,10792,2200,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17104,11618,13930,1300,12.0,12.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17105,11618,14771,1500,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17126,11618,12264,1910,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,EWR
2024,7,13,6,19977,N17128,11618,12892,1630,11.0,11.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17262,11618,12266,1935,23.0,23.0,1.0,1.0,0.0,0.0,23.0,0.0,45.0,0.0,0.0,EWR
2024,7,13,6,19977,N17265,11618,13495,1646,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17296,11618,14679,630,-11.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17306,11618,10693,1929,25.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,25.0,EWR
2024,7,13,6,19977,N17311,11618,13930,630,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17320,11618,12266,1805,132.0,132.0,1.0,8.0,0.0,0.0,1.0,0.0,25.0,0.0,131.0,EWR
2024,7,13,6,19977,N17320,11618,13204,1159,41.0,41.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,EWR
2024,7,13,6,19977,N17321,11618,11057,1900,82.0,82.0,1.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,82.0,EWR
2024,7,13,6,19977,N17321,11618,14027,1048,96.0,96.0,1.0,6.0,0.0,0.0,50.0,0.0,0.0,0.0,30.0,EWR
2024,7,13,6,19977,N17322,11618,14908,735,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17326,11618,10721,1159,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17336,11618,14679,2110,38.0,38.0,1.0,2.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17564,11618,10721,630,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17565,11618,14843,1934,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,62.0,0.0,0.0,EWR
2024,7,13,6,19977,N17566,11618,10423,2057,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N17753,11618,13931,2155,158.0,158.0,1.0,10.0,0.0,0.0,42.0,0.0,0.0,0.0,92.0,EWR
2024,7,13,6,19977,N18112,11618,13204,1550,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N19130,11618,11292,944,-9.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N19141,11618,12266,819,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N19986,11618,12892,640,131.0,131.0,1.0,8.0,0.0,0.0,47.0,0.0,0.0,0.0,65.0,EWR
2024,7,13,6,19977,N21723,12953,13930,630,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19977,N220UA,11618,14771,1330,32.0,32.0,1.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,EWR
2024,7,13,6,19977,N23707,11618,12441,1759,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,EWR
2024,7,13,6,19977,N24706,11618,14492,1430,132.0,132.0,1.0,8.0,0.0,0.0,104.0,0.0,0.0,0.0,28.0,EWR
2024,7,13,6,19977,N26967,11618,14771,1630,421.0,421.0,1.0,12.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,EWR
2024,7,13,6,19977,N27253,11618,14107,630,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N27255,11618,12451,1915,99.0,99.0,1.0,6.0,0.0,0.0,10.0,0.0,47.0,0.0,89.0,EWR
2024,7,13,6,19977,N27255,11618,14027,1300,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N27261,11618,11042,1810,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0,0.0,0.0,EWR
2024,7,13,6,19977,N27266,11618,12889,700,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N27267,11618,10849,943,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,EWR
2024,7,13,6,19977,N27267,11618,14492,2117,82.0,82.0,1.0,5.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,EWR
2024,7,13,6,19977,N27269,11618,14747,1957,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,EWR
2024,7,13,6,19977,N27270,11618,14492,748,50.0,50.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,42.0,EWR
2024,7,13,6,19977,N27271,11618,12266,1430,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N27271,11618,13303,605,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N27283,11618,10299,1541,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N27323,11618,12889,1518,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,EWR
2024,7,13,6,19977,N27568,11618,10994,648,20.0,20.0,1.0,1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N27724,11618,13495,1300,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N27734,11618,14908,1815,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,EWR
2024,7,13,6,19977,N28478,11618,13487,2130,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N29129,11618,14771,1800,8.0,8.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N33132,11618,11292,1530,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N33714,12953,12266,1355,64.0,64.0,1.0,4.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,LGA
2024,7,13,6,19977,N34137,11618,13930,1505,40.0,40.0,1.0,2.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N36472,11618,14027,2053,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N37253,12953,11292,655,9.0,9.0,0.0,0.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19977,N37305,11618,14908,1320,86.0,86.0,1.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,40.0,EWR
2024,7,13,6,19977,N37313,11618,13303,1115,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N37318,11618,13204,759,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,12.0,EWR
2024,7,13,6,19977,N37319,11618,12889,607,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N37325,11618,11298,2025,123.0,123.0,1.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,97.0,EWR
2024,7,13,6,19977,N37465,11618,11042,619,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N37471,11618,13930,1840,25.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,EWR
2024,7,13,6,19977,N37474,11618,12264,1455,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N37474,11618,14635,1959,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,EWR
2024,7,13,6,19977,N37507,11618,14057,1753,19.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,EWR
2024,7,13,6,19977,N37508,11618,11292,1213,15.0,15.0,1.0,1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N37510,11618,10785,2225,12.0,12.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N37514,11618,14057,625,106.0,106.0,1.0,7.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,EWR
2024,7,13,6,19977,N37514,11618,14492,2017,46.0,46.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,46.0,EWR
2024,7,13,6,19977,N37522,11618,12266,1229,74.0,74.0,1.0,4.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,EWR
2024,7,13,6,19977,N37531,11618,12266,2113,56.0,56.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,40.0,EWR
2024,7,13,6,19977,N37554,11618,13930,800,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N37562,11618,11292,1405,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N37577,11618,12889,2021,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,EWR
2024,7,13,6,19977,N38417,11618,11697,759,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N38417,11618,14679,1624,23.0,23.0,1.0,1.0,0.0,0.0,14.0,0.0,5.0,0.0,9.0,EWR
2024,7,13,6,19977,N38454,11618,15304,1825,61.0,61.0,1.0,4.0,0.0,0.0,61.0,0.0,29.0,0.0,0.0,EWR
2024,7,13,6,19977,N38459,11618,13930,600,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N39415,11618,10721,2026,38.0,38.0,1.0,2.0,0.0,0.0,38.0,0.0,7.0,0.0,0.0,EWR
2024,7,13,6,19977,N39415,11618,13204,1109,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N39423,11618,13303,2030,29.0,29.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,EWR
2024,7,13,6,19977,N39423,11618,14027,740,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N39461,11618,13204,620,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N39461,11618,14107,1401,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N39726,11618,15024,705,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N41140,11618,12892,1130,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N440UA,12953,12266,800,17.0,17.0,1.0,1.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,LGA
2024,7,13,6,19977,N441UA,12953,13930,1825,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,LGA
2024,7,13,6,19977,N453UA,12953,11292,1438,35.0,35.0,1.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,LGA
2024,7,13,6,19977,N47280,11618,13198,2040,46.0,46.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,EWR
2024,7,13,6,19977,N47281,11618,13204,1455,59.0,59.0,1.0,3.0,0.0,0.0,59.0,0.0,12.0,0.0,0.0,EWR
2024,7,13,6,19977,N47281,11618,14635,610,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N47288,11618,14107,1435,43.0,43.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,EWR
2024,7,13,6,19977,N47288,11618,15304,700,80.0,80.0,1.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,61.0,EWR
2024,7,13,6,19977,N47332,11618,11697,929,38.0,38.0,1.0,2.0,0.0,0.0,19.0,0.0,16.0,0.0,19.0,EWR
2024,7,13,6,19977,N47332,11618,12889,1740,187.0,187.0,1.0,12.0,0.0,0.0,139.0,0.0,0.0,0.0,25.0,EWR
2024,7,13,6,19977,N47569,11618,13930,905,32.0,32.0,1.0,2.0,0.0,0.0,32.0,0.0,6.0,0.0,0.0,EWR
2024,7,13,6,19977,N47569,11618,15304,1610,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N4888U,11618,14321,713,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N53441,11618,15016,2010,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,EWR
2024,7,13,6,19977,N54711,11618,11624,1059,73.0,73.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,64.0,EWR
2024,7,13,6,19977,N54711,11618,14321,1929,23.0,23.0,1.0,1.0,0.0,0.0,7.0,0.0,31.0,0.0,16.0,EWR
2024,7,13,6,19977,N57111,11618,14771,1130,182.0,182.0,1.0,12.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,EWR
2024,7,13,6,19977,N61881,11618,13204,956,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N61881,11618,13342,1647,34.0,34.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,EWR
2024,7,13,6,19977,N61887,11618,10732,1913,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,EWR
2024,7,13,6,19977,N61887,11618,15304,1102,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N61898,11618,13487,1350,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N62894,11618,12266,1600,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,EWR
2024,7,13,6,19977,N63899,11618,11292,1648,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N63899,11618,12266,714,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N66803,11618,10721,2130,112.0,112.0,1.0,7.0,0.0,0.0,41.0,0.0,0.0,0.0,50.0,EWR
2024,7,13,6,19977,N67501,11618,14843,946,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N68822,11618,13930,2140,19.0,19.0,1.0,1.0,0.0,1.0,,,,,,EWR
2024,7,13,6,19977,N68823,11618,11292,2030,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,,EWR
2024,7,13,6,19977,N68834,11618,13204,1850,47.0,47.0,1.0,3.0,0.0,0.0,30.0,0.0,19.0,0.0,17.0,EWR
2024,7,13,6,19977,N68836,11618,13930,1030,123.0,123.0,1.0,8.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,EWR
