YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,TAIL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2024,7,3,3,20409,N354JB,12478,13541,1640,-10,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N171DN,12478,12892,1650,30,30,1,2,0,,0,9,0,0,0,11
2024,7,3,3,19930,N716AL,12478,14679,1650,-13,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N544DN,12478,12889,1654,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,19930,N495AS,12478,14771,1656,-8,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N512DE,12478,14107,1659,15,15,1,1,0,,0,,,,,
2024,7,3,3,20409,N3139J,12478,10800,1659,-2,0,0,-1,0,,0,,,,,
2024,7,3,3,20452,N407YX,12478,13931,1659,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N723TW,12478,14771,1700,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,20363,N311PQ,12478,14492,1700,-12,0,0,-1,0,,0,,,,,
2024,7,3,3,20452,N202JQ,12478,10721,1700,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N562JB,12478,11697,1705,3,3,0,0,0,,0,,,,,
2024,7,3,3,20452,N880RW,12478,10792,1705,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,19805,N303RG,12478,14107,1710,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N665JB,12478,10732,1719,-10,0,0,-1,0,,0,,,,,
2024,7,3,3,20304,N246SY,12478,13342,1720,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,19805,N107NN,12478,12892,1725,-9,0,0,-1,0,,0,,,,,
2024,7,3,3,19805,N324RN,12478,13303,1729,1,1,0,0,0,,0,,,,,
2024,7,3,3,20409,N3044J,12478,10693,1729,11,11,0,0,0,,0,,,,,
2024,7,3,3,20452,N117HQ,12478,14492,1729,-7,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N885DN,12478,10397,1730,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N3102J,12478,14321,1730,-4,0,0,-1,0,,0,,,,,
2024,7,3,3,20363,N934XJ,12478,14576,1740,4,4,0,0,0,,0,,,,,
2024,7,3,3,20363,N331PQ,12478,11193,1744,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N961JT,12478,12892,1745,116,116,1,7,0,,0,107,0,0,0,0
2024,7,3,3,19790,N845MH,12478,12892,1750,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N509DT,12478,14679,1759,-1,0,0,-1,0,,0,,,,,
2024,7,3,3,19805,N4032T,12478,11057,1759,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N142DU,12478,11298,1800,-7,0,0,-1,0,,0,,,,,
2024,7,3,3,20452,N230JQ,12478,14122,1800,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20363,N906XJ,12478,12451,1810,-2,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N608JB,12478,13204,1815,25,25,1,1,0,,0,,,,,
2024,7,3,3,19790,N321NB,12478,13487,1817,61,61,1,4,0,,0,0,0,62,0,0
2024,7,3,3,20363,N335PQ,12478,10994,1820,57,57,1,3,0,,0,0,0,0,0,39
2024,7,3,3,20409,N982JB,12478,14747,1820,-1,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N369NW,12478,10423,1824,5,5,0,0,0,,0,,,,,
2024,7,3,3,20304,N261SY,12478,13930,1825,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,19805,N954NN,12478,13303,1829,2,2,0,0,0,,0,,,,,
2024,7,3,3,20409,N534JB,12478,14869,1830,3,3,0,0,0,,0,,,,,
2024,7,3,3,19930,N937AK,12478,14747,1833,-12,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N3065J,12478,10721,1835,1,1,0,0,0,,0,,,,,
2024,7,3,3,20363,N926XJ,12478,12339,1839,47,47,1,3,0,,0,40,0,0,0,0
2024,7,3,3,20409,N994JL,12478,14893,1845,-1,0,0,-1,0,,0,0,0,25,0,0
2024,7,3,3,19790,N507DZ,12478,14747,1855,-1,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N971JT,12478,14843,1855,0,0,0,0,0,,0,,,,,
2024,7,3,3,19790,N718TW,12478,12892,1859,10,10,0,0,0,,0,,,,,
2024,7,3,3,19790,N776DE,12478,15304,1859,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N3115J,12478,10792,1859,-2,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N511DE,12478,14869,1915,17,17,1,1,0,,0,0,0,23,0,0
2024,7,3,3,19790,N524DE,12478,12889,1915,0,0,0,0,0,,0,0,0,17,0,0
2024,7,3,3,20409,N3185J,12478,14107,1917,0,0,0,0,0,,0,,,,,
2024,7,3,3,19790,N702TW,12478,14771,1920,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N3169J,12478,10721,1925,3,3,0,0,0,,0,,,,,
2024,7,3,3,19790,N370NW,12478,11433,1927,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,20363,N303PQ,12478,14492,1929,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,19805,N101NN,12478,12892,1930,-4,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N809JB,12478,14570,1930,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N344DN,12478,13204,1935,2,2,0,0,0,,0,,,,,
2024,7,3,3,20363,N678CA,12478,14685,1936,-4,0,0,-1,0,,0,,,,,
2024,7,3,3,20304,N258SY,12478,10693,1938,-8,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N949JT,12478,13891,1940,-4,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N934JB,12478,12892,1949,120,120,1,8,0,,0,1,0,0,0,110
2024,7,3,3,20363,N297PQ,12478,11057,1955,5,5,0,0,0,,0,,,,,
2024,7,3,3,19790,N125DN,12478,11697,1957,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N103DY,12478,11292,1959,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N911DQ,12478,13303,1959,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N918DU,12478,14843,1959,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,19805,N70020,12478,10423,2000,22,22,1,1,0,,0,,,,,
2024,7,3,3,20409,N958JB,12478,13204,2000,20,20,1,1,0,,0,,,,,
2024,7,3,3,20409,N968JT,12478,12889,2000,2,2,0,0,0,,0,,,,,
2024,7,3,3,20452,N137HQ,12478,14122,2000,-9,0,0,-1,0,,0,,,,,
2024,7,3,3,20452,N215JQ,12478,11066,2000,-8,0,0,-1,0,,0,,,,,
2024,7,3,3,20452,N424YX,12478,12339,2000,21,21,1,1,0,,0,0,0,0,0,17
2024,7,3,3,20409,N635JB,12478,14027,2005,-4,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N3023J,12478,10140,2013,-3,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N521DT,12478,10397,2015,1,1,0,0,0,,0,,,,,
2024,7,3,3,19790,N541DE,12478,14057,2025,16,16,1,1,0,,0,,,,,
2024,7,3,3,19930,N936AK,12478,14771,2025,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N537JT,12478,14254,2025,7,7,0,0,0,,0,,,,,
2024,7,3,3,20409,N984JB,12478,14771,2025,71,71,1,4,0,,0,71,0,4,0,0
2024,7,3,3,20409,N913JB,12478,11292,2027,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,19805,N112AN,12478,14771,2030,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N981JT,12478,12892,2049,165,165,1,11,0,,0,133,0,0,0,0
2024,7,3,3,20452,N241JQ,12478,11278,2050,-13,0,0,-1,0,,0,,,,,
2024,7,3,3,20363,N607LR,12478,13931,2053,2,2,0,0,0,,0,,,,,
2024,7,3,3,20409,N527JL,12478,11697,2059,0,0,0,0,0,,0,,,,,
2024,7,3,3,19790,N134DU,12478,10721,2100,-4,0,0,-1,0,,0,,,,,
2024,7,3,3,19805,N117AN,12478,12892,2102,92,92,1,6,0,,0,49,0,0,0,33
2024,7,3,3,20363,N305PQ,12478,10821,2110,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,20452,N123HQ,12478,10721,2120,-10,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N546DN,12478,14679,2129,59,59,1,3,0,,0,34,0,0,0,0
2024,7,3,3,20409,N3162J,12478,10792,2129,-9,0,0,-1,0,,0,,,,,
2024,7,3,3,19790,N713TW,12478,12892,2130,-2,0,0,-1,0,,0,,,,,
2024,7,3,3,20363,N195PQ,12478,15096,2130,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N612JB,12478,13204,2130,110,110,1,7,0,,0,27,0,0,0,51
2024,7,3,3,20452,N407YX,12478,11278,2130,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20304,N259SY,12478,11042,2141,0,0,0,0,0,,0,,,,,
2024,7,3,3,19790,N727TW,12478,14771,2150,-2,0,0,-1,0,,0,0,0,25,0,0
2024,7,3,3,20409,N566JB,12478,14843,2150,14,14,0,0,0,,0,,,,,
2024,7,3,3,20409,N354JB,12478,10721,2155,86,86,1,5,0,,0,73,0,0,0,0
2024,7,3,3,20363,N308PQ,12478,12397,2159,-12,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N3156J,12478,14576,2159,58,58,1,3,0,,0,42,0,0,0,0
2024,7,3,3,20409,N992JB,12478,12892,2210,208,208,1,12,0,,0,170,0,0,0,0
2024,7,3,3,20452,N880RW,12478,10792,2220,-9,0,0,-1,0,,0,,,,,
2024,7,3,3,20452,N121HQ,12478,10721,2229,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,20452,N204JQ,12478,14321,2240,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,20363,N909XJ,12478,10581,2250,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20363,N932XJ,12478,10785,2255,-6,0,0,-1,0,,0,,,,,
2024,7,3,3,20363,N933XJ,12478,14576,2255,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20409,N2029J,12478,14843,2259,3,3,0,0,0,,0,,,,,
2024,7,3,3,20409,N317JB,12478,10721,2259,41,41,1,2,0,,0,40,0,0,0,0
2024,7,3,3,20409,N625JB,12478,10732,2259,-5,0,0,-1,0,,0,,,,,
2024,7,3,3,20452,N421YX,12478,14492,2300,-12,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N903JB,12478,14843,505,0,0,0,0,0,,0,0,0,52,0,0
2024,7,4,4,20409,N964JT,12478,12892,520,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N865NN,12478,13303,530,26,26,1,1,0,,0,15,0,0,0,0
2024,7,4,4,20409,N569JB,12478,11697,540,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20436,N396FR,12478,14843,559,0,0,0,0,0,,0,,,,,
2024,7,4,4,19790,N391DA,12478,10397,600,74,74,1,4,0,,0,65,0,0,0,0
2024,7,4,4,19805,N111ZM,12478,12892,600,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N810NN,12478,11057,600,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3102J,12478,14027,600,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3189J,12478,10693,600,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N534JB,12478,12266,600,10,10,0,0,0,,0,,,,,
2024,7,4,4,20409,N3104J,12478,10397,603,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N219YX,12478,10721,605,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N924DZ,12478,14869,615,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N102NN,12478,14771,630,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3044J,12478,14635,630,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3125J,12478,14492,630,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N535JB,12478,14843,630,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N588JB,12478,15304,630,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N955JB,12478,13303,630,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N347TT,12478,14107,645,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N111NG,12478,13487,655,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N923JB,12478,14679,655,-9,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N975AN,12478,13303,659,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3139J,12478,14986,659,-1,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N175DN,12478,12892,700,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N378DA,12478,14635,700,-1,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N544DN,12478,14747,700,-1,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N722TW,12478,14771,700,-1,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N826DN,12478,15304,700,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N885DN,12478,13303,700,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N4005X,12478,15024,700,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,19930,N462AS,12478,14771,700,11,11,0,0,0,,0,11,0,9,0,0
2024,7,4,4,20409,N987JT,12478,14771,700,3,3,0,0,0,,0,,,,,
2024,7,4,4,19790,N110DX,12478,13204,705,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N3741S,12478,10423,705,1,1,0,0,0,,0,,,,,
2024,7,4,4,19805,N103NN,12478,12892,715,-9,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N187GJ,12478,12451,720,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N522DA,12478,12889,730,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N903DN,12478,14027,730,73,73,1,4,0,,0,62,0,0,0,0
2024,7,4,4,19930,N494AS,12478,14747,730,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N298PQ,12478,11433,730,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N267JB,12478,14321,730,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3157J,12478,12451,730,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N508JL,12478,14685,730,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N980JT,12478,12889,730,38,38,1,2,0,,0,0,0,22,0,0
2024,7,4,4,19790,N549DN,12478,14843,735,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N346DN,12478,11697,740,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N126HQ,12478,11278,745,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N337TN,12478,13303,757,-4,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N576UW,12478,11057,758,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N1604R,12478,12892,800,27,27,1,1,0,,0,0,0,10,0,27
2024,7,4,4,19790,N318NB,12478,13495,800,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N712TW,12478,10397,800,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N880NN,12478,11298,800,7,7,0,0,0,,0,,,,,
2024,7,4,4,20363,N308PQ,12478,11057,800,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N933XJ,12478,13198,800,-12,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3023J,12478,10721,800,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3142J,12478,10994,800,30,30,1,2,0,,0,3,0,0,0,16
2024,7,4,4,20409,N3162J,12478,13495,800,-4,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N531JL,12478,13204,800,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N985JT,12478,12892,800,32,32,1,2,0,,0,0,0,0,0,22
2024,7,4,4,20452,N880RW,12478,14524,800,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N338NW,12478,14683,802,30,30,1,2,0,,0,16,0,0,0,0
2024,7,4,4,19790,N374DX,12478,11292,805,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N305PQ,12478,14685,805,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N932XJ,12478,10994,805,-13,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3156J,12478,13930,807,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N900PC,12478,15024,810,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N929NN,12478,13930,815,-1,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N574DT,12478,14107,820,-10,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N105NN,12478,14771,823,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N2084J,12478,11697,825,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N120DU,12478,11298,830,14,14,0,0,0,,0,,,,,
2024,7,4,4,19790,N532DN,12478,14679,830,56,56,1,3,0,,0,33,0,0,0,0
2024,7,4,4,19805,N741UW,12478,10423,830,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N241JQ,12478,13930,830,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N506DA,12478,14057,840,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N691CA,12478,15096,845,-4,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N117HQ,12478,10721,845,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N937XJ,12478,11193,859,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N171DN,12478,12892,900,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N711ZX,12478,14771,900,-11,0,0,-1,0,,0,,,,,
2024,7,4,4,19930,N933AK,12478,14679,900,-4,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N325PQ,12478,10792,900,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N907XJ,12478,14492,900,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N266JB,12478,10154,900,0,0,0,0,0,,0,,,,,
2024,7,4,4,20409,N625JB,12478,10792,900,74,74,1,4,0,,0,32,0,0,0,23
2024,7,4,4,20409,N649JB,12478,12892,900,-4,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N809JB,12478,10849,900,1,1,0,0,0,,0,,,,,
2024,7,4,4,19805,N107NN,12478,14908,905,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3185J,12478,14683,910,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N204JQ,12478,11066,915,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,20304,N259SY,12478,10693,920,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N297PQ,12478,12339,920,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N2044J,12478,13204,920,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N109NN,12478,12892,925,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N529JB,12478,11697,925,3,3,0,0,0,,0,,,,,
2024,7,4,4,20452,N111HQ,12478,11193,928,-11,0,0,-1,0,,0,,,,,
2024,7,4,4,19930,N535AS,12478,14747,940,-13,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N982JB,12478,14771,940,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N406YX,12478,11066,940,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,19930,N804AK,12478,10299,945,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N272PQ,12478,14576,950,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N909XJ,12478,14122,950,10,10,0,0,0,,0,,,,,
2024,7,4,4,20409,N566JB,12478,11292,950,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N235JQ,12478,10721,950,-1,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N322DN,12478,13204,955,0,0,0,0,0,,0,,,,,
2024,7,4,4,20452,N221JQ,12478,11278,955,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N197PQ,12478,11042,959,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N425YX,12478,13931,959,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,19690,N374HA,12478,12173,1000,229,229,1,12,0,,0,209,0,0,0,0
2024,7,4,4,19790,N723TW,12478,10397,1000,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N943JT,12478,12892,1000,5,5,0,0,0,,0,,,,,
2024,7,4,4,20363,N678CA,12478,10785,1008,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N968JT,12478,12889,1020,-4,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N197DN,12478,12173,1030,138,138,1,9,0,,0,125,0,0,0,0
2024,7,4,4,20409,N956JT,12478,14843,1030,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N426YX,12478,10693,1040,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N993NN,12478,13303,1059,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N906XJ,12478,13931,1059,-4,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N116AN,12478,12892,1100,-9,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N2105J,12478,12892,1100,151,151,1,10,0,,0,45,0,1,0,106
2024,7,4,4,20409,N589JB,12478,13204,1100,0,0,0,0,0,,0,,,,,
2024,7,4,4,20409,N618JB,12478,11697,1100,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N873DN,12478,13303,1104,1,1,0,0,0,,0,,,,,
2024,7,4,4,20436,N392FR,12478,14843,1108,105,105,1,7,0,,0,0,0,11,0,105
2024,7,4,4,19790,N706TW,12478,14771,1115,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N316DN,12478,11697,1118,1,1,0,0,0,,0,,,,,
2024,7,4,4,20304,N253SY,12478,12264,1119,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N302PQ,12478,11057,1120,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N381DN,12478,10423,1126,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N344DN,12478,13204,1127,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N877NN,12478,11057,1129,-1,0,0,-1,0,,0,,,,,
2024,7,4,4,20304,N261SY,12478,13930,1129,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N961JT,12478,10721,1129,52,52,1,3,0,,0,25,0,0,0,0
2024,7,4,4,19790,N527DE,12478,14747,1130,1,1,0,0,0,,0,,,,,
2024,7,4,4,19790,N577DN,12478,12889,1130,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N427YX,12478,13933,1130,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N516DA,12478,14869,1133,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N267JB,12478,13541,1135,2,2,0,0,0,,0,,,,,
2024,7,4,4,19790,N130DU,12478,13487,1145,0,0,0,0,0,,0,,,,,
2024,7,4,4,19930,N403AS,12478,14747,1145,-12,0,0,-1,0,,0,,,,,
2024,7,4,4,19930,N722AL,12478,14057,1145,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N178DN,12478,12892,1155,0,0,0,0,0,,0,,,,,
2024,7,4,4,20304,N246SY,12478,13342,1200,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N421YX,12478,12339,1200,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N971JT,12478,14843,1202,20,20,1,1,0,,0,,,,,
2024,7,4,4,20452,N102HQ,12478,14492,1210,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N308TB,12478,13303,1215,-4,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3189J,12478,14492,1215,28,28,1,1,0,,0,,,,,
2024,7,4,4,20409,N3104J,12478,10397,1216,20,20,1,1,0,,0,,,,,
2024,7,4,4,20363,N200PQ,12478,14492,1220,-4,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N331NW,12478,10397,1229,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N905DN,12478,14843,1229,34,34,1,2,0,,0,,,,,
2024,7,4,4,20409,N3125J,12478,10994,1230,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N105HQ,12478,11042,1249,-10,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N224JQ,12478,13541,1250,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N571JB,12478,10423,1255,-8,0,0,-1,0,,0,,,,,
2024,7,4,4,20452,N880RW,12478,10154,1255,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N116DU,12478,12451,1259,-7,0,0,-1,0,,0,,,,,
2024,7,4,4,19805,N302SA,12478,14107,1259,-2,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N348PQ,12478,10792,1259,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N691CA,12478,11433,1259,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,19930,N956AK,12478,14771,1300,-10,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N976JT,12478,14771,1300,30,30,1,2,0,,0,30,0,35,0,0
2024,7,4,4,20409,N3102J,12478,14576,1304,6,6,0,0,0,,0,,,,,
2024,7,4,4,20409,N266JB,12478,12250,1305,-9,0,0,-1,0,,0,,,,,
2024,7,4,4,19790,N369NW,12478,10423,1316,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3142J,12478,13342,1329,49,49,1,3,0,,0,22,0,0,0,27
2024,7,4,4,20452,N423YX,12478,11193,1329,-10,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N308PQ,12478,14321,1335,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N325PQ,12478,12397,1335,22,22,1,1,0,,0,,,,,
2024,7,4,4,20409,N508JL,12478,10721,1344,7,7,0,0,0,,0,,,,,
2024,7,4,4,20363,N349PQ,12478,15096,1350,-6,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N187GJ,12478,14685,1359,-3,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N625JB,12478,14027,1359,43,43,1,2,0,,0,,,,,
2024,7,4,4,20409,N3157J,12478,14635,1410,2,2,0,0,0,,0,,,,,
2024,7,4,4,20363,N305PQ,12478,14122,1415,10,10,0,0,0,,0,,,,,
2024,7,4,4,20363,N335PQ,12478,14492,1415,-5,0,0,-1,0,,0,,,,,
2024,7,4,4,20363,N907XJ,12478,11057,1415,7,7,0,0,0,,0,,,,,
2024,7,4,4,20452,N221JQ,12478,10721,1420,17,17,1,1,0,,0,,,,,
2024,7,4,4,20452,N420YX,12478,14122,1425,-11,0,0,-1,0,,0,,,,,
2024,7,4,4,20409,N3044J,12478,13303,1429,0,0,0,0,0,,0,,,,,
2024,7,4,4,19790,N169DZ,12478,12892,1430,-1,0,0,-1,0,,0,0,0,16,0,0
2024,7,4,4,20363,N678CA,12478,12339,1430,13,13,0,0,0,,0,,,,,
2024,7,4,4,20409,N3139J,12478,10792,1430,9,9,0,0,0,,0,,,,,
