YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,TAIL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CANCELLED,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2024,6,26,3,19790,N191DN,12478,12892,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N194DN,12478,12892,46.0,46.0,1.0,3.0,0.0,0.0,46.0,0.0,54.0,0.0,0.0
2024,6,26,3,19790,N317NB,12478,13487,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0
2024,6,26,3,19790,N325DN,12478,13204,50.0,50.0,1.0,3.0,0.0,0.0,14.0,0.0,51.0,0.0,36.0
2024,6,26,3,19790,N331NW,12478,10423,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N341NB,12478,13495,32.0,32.0,1.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
2024,6,26,3,19790,N347DN,12478,11292,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N347NW,12478,11433,134.0,134.0,1.0,8.0,0.0,0.0,0.0,0.0,174.0,0.0,16.0
2024,6,26,3,19790,N358NW,12478,10423,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N358NW,12478,14683,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N362NB,12478,11433,186.0,186.0,1.0,12.0,0.0,0.0,0.0,0.0,148.0,0.0,26.0
2024,6,26,3,19790,N362NB,12478,13495,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N371DA,12478,13303,24.0,24.0,1.0,1.0,0.0,0.0,24.0,0.0,4.0,0.0,0.0
2024,6,26,3,19790,N371DA,12478,14027,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N3747D,12478,10423,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N3753,12478,14635,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N3755D,12478,10397,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N376DN,12478,11697,95.0,95.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,85.0
2024,6,26,3,19790,N376DN,12478,13204,4.0,4.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N381DZ,12478,11292,24.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,18.0
2024,6,26,3,19790,N383DN,12478,15304,38.0,38.0,1.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
2024,6,26,3,19790,N387DN,12478,13204,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N395DN,12478,14027,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N397DA,12478,10423,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N506DA,12478,13204,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N507DZ,12478,12889,16.0,16.0,1.0,1.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0
2024,6,26,3,19790,N508DA,12478,14679,36.0,36.0,1.0,2.0,0.0,0.0,31.0,0.0,66.0,0.0,0.0
2024,6,26,3,19790,N510DE,12478,14747,13.0,13.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N512DE,12478,12889,24.0,24.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0
2024,6,26,3,19790,N514DE,12478,14679,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N514DE,12478,14843,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N517DN,12478,14747,2.0,2.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N520DE,12478,14747,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N530DE,12478,14869,35.0,35.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0
2024,6,26,3,19790,N531DA,12478,14747,24.0,24.0,1.0,1.0,0.0,0.0,24.0,0.0,20.0,0.0,0.0
2024,6,26,3,19790,N532DN,12478,14057,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2024,6,26,3,19790,N537DT,12478,14869,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N541DE,12478,10397,79.0,79.0,1.0,5.0,0.0,0.0,79.0,0.0,45.0,0.0,0.0
2024,6,26,3,19790,N545DE,12478,14057,-5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2024,6,26,3,19790,N546DN,12478,14679,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N550DN,12478,14107,15.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0
2024,6,26,3,19790,N553NW,12478,12892,59.0,59.0,1.0,3.0,0.0,0.0,21.0,0.0,18.0,0.0,19.0
2024,6,26,3,19790,N573DT,12478,14869,2.0,2.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N574DT,12478,14107,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N575DN,12478,11292,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,68.0,0.0,0.0
2024,6,26,3,19790,N580DT,12478,12889,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N581DA,12478,12889,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N692DL,12478,15024,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2024,6,26,3,19790,N702TW,12478,14771,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N702TW,12478,14771,38.0,38.0,1.0,2.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0
2024,6,26,3,19790,N704X,12478,14771,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N705TW,12478,10397,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N706TW,12478,14771,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0
2024,6,26,3,19790,N710TW,12478,10397,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N711ZX,12478,14771,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N722TW,12478,14771,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N727TW,12478,14771,35.0,35.0,1.0,2.0,0.0,0.0,35.0,0.0,8.0,0.0,0.0
2024,6,26,3,19790,N825DN,12478,13303,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N826DN,12478,15304,5.0,5.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N830MH,12478,12892,18.0,18.0,1.0,1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N845DN,12478,14843,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,47.0,0.0,0.0
2024,6,26,3,19790,N883DN,12478,10397,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N887DN,12478,14843,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N890DN,12478,10397,5.0,5.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19790,N892DN,12478,13303,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N892DN,12478,13303,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N900DU,12478,14869,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N910DU,12478,10397,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19790,N910DU,12478,15304,2.0,2.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19805,N101NN,12478,12892,22.0,22.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2024,6,26,3,19805,N102NN,12478,12892,42.0,42.0,1.0,2.0,0.0,0.0,0.0,42.0,80.0,0.0,0.0
2024,6,26,3,19805,N102NN,12478,14771,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N103NN,12478,14771,208.0,208.0,1.0,12.0,0.0,0.0,21.0,0.0,30.0,0.0,187.0
2024,6,26,3,19805,N104NN,12478,12892,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N106NN,12478,12892,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N107NN,12478,14771,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N108NN,12478,14908,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N110AN,12478,14771,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N111ZM,12478,12892,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N112AN,12478,12892,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N113AN,12478,12892,15.0,15.0,1.0,1.0,0.0,0.0,3.0,0.0,13.0,0.0,12.0
2024,6,26,3,19805,N116AN,12478,12892,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N116AN,12478,12892,3.0,3.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19805,N303RE,12478,14107,16.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0
2024,6,26,3,19805,N306SP,12478,14107,16.0,16.0,1.0,1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N310RF,12478,14107,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N315PE,12478,11057,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N322TH,12478,13303,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N328RR,12478,13303,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N342SX,12478,13303,23.0,23.0,1.0,1.0,0.0,0.0,5.0,0.0,38.0,0.0,15.0
2024,6,26,3,19805,N346PR,12478,13930,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2024,6,26,3,19805,N357PV,12478,11298,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N549UW,12478,11057,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N710UW,12478,10423,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N770UW,12478,11057,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2024,6,26,3,19805,N802NN,12478,13303,8.0,8.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19805,N802NN,12478,13303,18.0,18.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
2024,6,26,3,19805,N859NN,12478,11298,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N861NN,12478,13303,47.0,47.0,1.0,3.0,0.0,0.0,11.0,0.0,8.0,0.0,36.0
2024,6,26,3,19805,N9013A,12478,15024,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N9016,12478,10423,,,,,1.0,0.0,,,,,
2024,6,26,3,19805,N9021H,12478,11057,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,0.0
2024,6,26,3,19805,N931NN,12478,11057,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N938AN,12478,13930,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N943NN,12478,13303,8.0,8.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,19805,N972AN,12478,11298,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19805,N985NN,12478,13303,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19930,N214AK,12478,14771,106.0,106.0,1.0,7.0,0.0,0.0,106.0,0.0,63.0,0.0,0.0
2024,6,26,3,19930,N247AK,12478,14679,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19930,N253AK,12478,14747,,,,,1.0,0.0,,,,,
2024,6,26,3,19930,N431AS,12478,14771,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19930,N549AS,12478,14747,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
2024,6,26,3,19930,N709AL,12478,14771,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2024,6,26,3,19930,N913AK,12478,10299,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19930,N918AK,12478,14747,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19930,N934AK,12478,14747,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19930,N935AK,12478,14771,71.0,71.0,1.0,4.0,0.0,0.0,71.0,0.0,20.0,0.0,0.0
2024,6,26,3,19930,N960AK,12478,14057,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,19930,N975AK,12478,14679,-3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2024,6,26,3,20304,N246SY,12478,13930,,,,,1.0,0.0,,,,,
2024,6,26,3,20304,N246SY,12478,13930,13.0,13.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20304,N247SY,12478,12264,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20304,N256SY,12478,13342,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20304,N260SY,12478,13342,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20304,N261SY,12478,12264,189.0,189.0,1.0,12.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0
2024,6,26,3,20304,N306SY,12478,10693,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20304,N306SY,12478,10693,36.0,36.0,1.0,2.0,0.0,1.0,,,,,
2024,6,26,3,20304,N315SY,12478,11042,,,,,1.0,0.0,,,,,
2024,6,26,3,20304,N316SY,12478,10693,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N135EV,12478,11042,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N182GJ,12478,11057,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N184GJ,12478,11042,51.0,51.0,1.0,3.0,0.0,0.0,0.0,0.0,44.0,0.0,28.0
2024,6,26,3,20363,N184GJ,12478,12339,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N186GJ,12478,10785,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N186GJ,12478,12451,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N186GJ,12478,14685,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N186PQ,12478,10821,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N187GJ,12478,13931,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N228PQ,12478,13198,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N228PQ,12478,13931,222.0,222.0,1.0,12.0,0.0,0.0,0.0,0.0,131.0,0.0,101.0
2024,6,26,3,20363,N232PQ,12478,10581,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N232PQ,12478,14576,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N272PQ,12478,10792,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N272PQ,12478,11193,45.0,45.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0
2024,6,26,3,20363,N272PQ,12478,12397,5.0,5.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20363,N298PQ,12478,14492,56.0,56.0,1.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0,56.0
2024,6,26,3,20363,N300PQ,12478,14122,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N300PQ,12478,14492,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N304PQ,12478,10821,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N305PQ,12478,11193,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2024,6,26,3,20363,N305PQ,12478,14122,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N308PQ,12478,11433,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N308PQ,12478,11433,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N308PQ,12478,12397,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N309PQ,12478,10994,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N309PQ,12478,10994,8.0,8.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20363,N309PQ,12478,11193,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,8.0
2024,6,26,3,20363,N309PQ,12478,15096,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N311PQ,12478,11057,-13.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N311PQ,12478,14321,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
2024,6,26,3,20363,N326PQ,12478,14492,6.0,6.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20363,N326PQ,12478,14685,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N335PQ,12478,10994,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N335PQ,12478,15096,3.0,3.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20363,N349PQ,12478,10785,49.0,49.0,1.0,3.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
2024,6,26,3,20363,N349PQ,12478,12339,9.0,9.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20363,N538CA,12478,14492,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N695CA,12478,10792,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N695CA,12478,14576,63.0,63.0,1.0,4.0,0.0,0.0,0.0,0.0,86.0,0.0,54.0
2024,6,26,3,20363,N695CA,12478,15096,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N901XJ,12478,12451,73.0,73.0,1.0,4.0,0.0,0.0,73.0,0.0,3.0,0.0,0.0
2024,6,26,3,20363,N906XJ,12478,14492,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N921XJ,12478,14576,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N923XJ,12478,11057,10.0,10.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20363,N925XJ,12478,11057,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N932XJ,12478,11057,55.0,55.0,1.0,3.0,0.0,0.0,0.0,0.0,35.0,0.0,21.0
2024,6,26,3,20363,N933XJ,12478,12339,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N933XJ,12478,14524,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20363,N933XJ,12478,14685,,,,,1.0,0.0,,,,,
2024,6,26,3,20363,N937XJ,12478,13198,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N2038J,12478,14254,55.0,55.0,1.0,3.0,0.0,0.0,55.0,0.0,30.0,0.0,0.0
2024,6,26,3,20409,N2043J,12478,13204,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N2044J,12478,13303,13.0,13.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N2044J,12478,15096,148.0,148.0,1.0,9.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0
2024,6,26,3,20409,N2151J,12478,12892,24.0,24.0,1.0,1.0,0.0,0.0,0.0,24.0,21.0,0.0,0.0
2024,6,26,3,20409,N3062J,12478,13495,55.0,55.0,1.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,25.0
2024,6,26,3,20409,N3062J,12478,13930,326.0,326.0,1.0,12.0,0.0,0.0,266.0,0.0,50.0,0.0,60.0
2024,6,26,3,20409,N3065J,12478,10397,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3065J,12478,14321,,,,,1.0,0.0,,,,,
2024,6,26,3,20409,N3065J,12478,14492,2.0,2.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N307JB,12478,10154,-9.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N307JB,12478,10721,233.0,233.0,1.0,12.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0
2024,6,26,3,20409,N307JB,12478,12250,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N307JB,12478,13541,,,,,1.0,0.0,,,,,
2024,6,26,3,20409,N3085J,12478,10397,27.0,27.0,1.0,1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3085J,12478,10693,-6.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3085J,12478,10792,54.0,54.0,1.0,3.0,0.0,0.0,17.0,0.0,15.0,0.0,37.0
2024,6,26,3,20409,N3102J,12478,10721,198.0,198.0,1.0,12.0,0.0,0.0,122.0,0.0,30.0,0.0,76.0
2024,6,26,3,20409,N3102J,12478,10792,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3102J,12478,12451,-3.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3104J,12478,10693,38.0,38.0,1.0,2.0,0.0,0.0,38.0,0.0,6.0,0.0,0.0
2024,6,26,3,20409,N3112J,12478,10800,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0,0.0,0.0
2024,6,26,3,20409,N3115J,12478,10721,210.0,210.0,1.0,12.0,0.0,0.0,70.0,0.0,36.0,0.0,140.0
2024,6,26,3,20409,N3115J,12478,13303,8.0,8.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3115J,12478,14986,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3138J,12478,14027,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0
2024,6,26,3,20409,N3138J,12478,14576,38.0,38.0,1.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0
2024,6,26,3,20409,N3139J,12478,10721,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3139J,12478,10721,31.0,31.0,1.0,2.0,0.0,0.0,9.0,0.0,50.0,0.0,22.0
2024,6,26,3,20409,N3139J,12478,10994,15.0,15.0,1.0,1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3145J,12478,10721,5.0,5.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3145J,12478,14492,-8.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3152J,12478,14107,22.0,22.0,1.0,1.0,0.0,0.0,12.0,0.0,23.0,0.0,10.0
2024,6,26,3,20409,N3152J,12478,14683,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3169J,12478,10792,85.0,85.0,1.0,5.0,0.0,0.0,62.0,0.0,33.0,0.0,23.0
2024,6,26,3,20409,N3169J,12478,14635,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3185J,12478,10994,-10.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N3185J,12478,14576,181.0,181.0,1.0,12.0,0.0,0.0,8.0,0.0,24.0,0.0,173.0
2024,6,26,3,20409,N3185J,12478,14635,11.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0
2024,6,26,3,20409,N3189J,12478,12451,48.0,48.0,1.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0
2024,6,26,3,20409,N3189J,12478,13930,20.0,20.0,1.0,1.0,0.0,0.0,11.0,0.0,8.0,0.0,9.0
2024,6,26,3,20409,N324JB,12478,10154,-5.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N324JB,12478,13541,-16.0,0.0,0.0,-2.0,0.0,0.0,,,,,
2024,6,26,3,20409,N324JB,12478,14321,-2.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N328JB,12478,10721,,,,,1.0,0.0,,,,,
2024,6,26,3,20409,N4062J,12478,12892,14.0,14.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N527JL,12478,10423,7.0,7.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N547JB,12478,13204,130.0,130.0,1.0,8.0,0.0,0.0,130.0,0.0,6.0,0.0,0.0
2024,6,26,3,20409,N559JB,12478,10792,76.0,76.0,1.0,5.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0
2024,6,26,3,20409,N559JB,12478,11292,372.0,372.0,1.0,12.0,0.0,0.0,284.0,0.0,0.0,0.0,77.0
2024,6,26,3,20409,N559JB,12478,13342,67.0,67.0,1.0,4.0,0.0,0.0,8.0,0.0,15.0,0.0,59.0
2024,6,26,3,20409,N562JB,12478,14869,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2024,6,26,3,20409,N584JB,12478,14027,59.0,59.0,1.0,3.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
2024,6,26,3,20409,N593JB,12478,11697,16.0,16.0,1.0,1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N606JB,12478,14843,54.0,54.0,1.0,3.0,0.0,0.0,27.0,27.0,43.0,0.0,0.0
2024,6,26,3,20409,N618JB,12478,13204,-1.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N623JB,12478,14685,-7.0,0.0,0.0,-1.0,0.0,0.0,,,,,
2024,6,26,3,20409,N630JB,12478,14027,6.0,6.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N632JB,12478,12266,11.0,11.0,0.0,0.0,0.0,0.0,,,,,
2024,6,26,3,20409,N632JB,12478,15304,-4.0,0.0,0.0,-1.0,0.0,0.0,,,,,
